SUPPORT,CONFIDENCE,LIFT,LHS,RHS,COUNT
0.01034,0.28571428571428575,2,1167,"(953,)",4
0.01034,0.07407407407407408,2,953,"(973,)",4
0.01034,0.28571428571428575,2,973,"(953,)",4
0.01034,0.14285714285714288,2,35,"(1174,)",4
0.01034,0.0816326530612245,1,697,"(241,)",4
0.01034,0.23529411764705885,1,1205,"(697,)",4
0.01034,0.0816326530612245,1,697,"(267,)",4
0.01034,0.0816326530612245,1,1324,"(265,)",4
0.01034,0.23529411764705885,1,241,"(697,)",4
0.01034,0.0816326530612245,1,697,"(1205,)",4
0.01034,0.5714285714285715,27,157,"(919,)",4
0.01034,0.05405405405405406,1,982,"(249,)",4
0.01034,0.2,1,249,"(982,)",4
0.01034,0.1739130434782609,4,240,"(187,)",4
0.01034,0.4444444444444445,4,948,"(61,)",4
0.01034,0.0816326530612245,2,697,"(62,)",4
0.01034,0.33333333333333337,2,62,"(697,)",4
0.01034,0.0816326530612245,4,1062,"(597,)",4
0.01034,0.5714285714285715,4,597,"(1062,)",4
0.01034,0.5714285714285715,4,350,"(1324,)",4
0.01034,0.0816326530612245,4,1324,"(350,)",4
0.01034,0.0816326530612245,2,1062,"(251,)",4
0.01034,0.26666666666666666,4,187,"(240,)",4
0.01034,0.36363636363636365,11,984,"(1213,)",4
0.01034,0.33333333333333337,11,1213,"(984,)",4
0.01034,0.125,5,103,"(948,)",4
0.01034,0.4444444444444445,5,948,"(103,)",4
0.01034,0.33333333333333337,2,251,"(1062,)",4
0.01034,0.2,1,1320,"(982,)",4
0.01034,0.0851063829787234,2,705,"(913,)",4
0.01034,0.33333333333333337,2,913,"(705,)",4
0.01034,0.2,1,708,"(982,)",4
0.01034,0.23529411764705885,1,267,"(697,)",4
0.01034,0.23529411764705885,1,265,"(1324,)",4
0.01034,0.5714285714285715,5,613,"(757,)",4
0.01034,0.0816326530612245,1,1324,"(971,)",4
0.01034,0.5714285714285715,4,1032,"(1267,)",4
0.01034,0.08333333333333334,5,1348,"(365,)",4
0.01034,0.6666666666666667,5,365,"(1348,)",4
0.01034,0.23529411764705885,2,971,"(700,)",4
0.01034,0.12121212121212122,2,700,"(971,)",4
0.01034,0.18181818181818182,1,884,"(61,)",4
0.01034,0.18181818181818182,1,307,"(1026,)",4
0.01034,0.18181818181818182,1,842,"(956,)",4
0.01034,0.05970149253731344,1,956,"(842,)",4
0.01034,0.10526315789473684,1,1026,"(307,)",4
0.01034,0.22222222222222224,2,1178,"(1118,)",4
0.01034,0.09523809523809525,2,1118,"(1178,)",4
0.01034,0.10526315789473684,1,61,"(884,)",4
0.01034,0.5714285714285715,27,766,"(605,)",4
0.01034,0.5,27,605,"(766,)",4
0.01034,0.10526315789473684,1,633,"(884,)",4
0.01034,0.6666666666666667,5,1520,"(1348,)",4
0.01034,0.08333333333333334,5,1348,"(1520,)",4
0.01034,0.0975609756097561,5,757,"(613,)",4
0.01034,0.5714285714285715,4,349,"(1267,)",4
0.01034,0.08000000000000002,4,1267,"(1032,)",4
0.01034,0.16000000000000003,4,841,"(1242,)",4
0.01034,0.0816326530612245,1,697,"(63,)",4
0.01034,0.0816326530612245,1,1062,"(971,)",4
0.01034,0.23529411764705885,1,267,"(1062,)",4
0.01034,0.0816326530612245,1,1062,"(267,)",4
0.01034,0.23529411764705885,1,267,"(1324,)",4
0.01034,0.23529411764705885,1,508,"(1062,)",4
0.01034,0.0816326530612245,1,1324,"(267,)",4
0.01034,0.0816326530612245,1,1062,"(508,)",4
0.01034,0.23529411764705885,1,1148,"(1324,)",4
0.01034,0.23529411764705885,1,63,"(697,)",4
0.01034,0.08000000000000002,4,1267,"(349,)",4
0.01034,0.23529411764705885,1,971,"(1324,)",4
0.01034,0.23529411764705885,1,971,"(1062,)",4
0.01034,0.28571428571428575,27,1242,"(1243,)",4
0.01034,1.0,27,1243,"(1242,)",4
0.01034,0.18181818181818182,11,842,"(1,)",4
0.01034,0.33333333333333337,2,388,"(1062,)",4
0.01034,0.07407407407407408,2,953,"(1167,)",4
0.01034,0.18181818181818182,1,884,"(633,)",4
0.01034,0.18181818181818182,1,884,"(65,)",4
0.01034,0.36363636363636365,1,173,"(982,)",4
0.01034,0.4,5,1277,"(35,)",4
0.01034,0.28571428571428575,11,630,"(627,)",4
0.01034,0.23529411764705885,1,241,"(710,)",4
0.01034,0.08695652173913045,1,710,"(241,)",4
0.01034,0.10256410256410257,4,366,"(387,)",4
0.01034,0.23529411764705885,1,595,"(710,)",4
0.01034,0.1,1,64,"(1026,)",4
0.01034,0.10526315789473684,1,1026,"(64,)",4
0.01034,0.3076923076923077,10,1283,"(984,)",4
0.01034,0.36363636363636365,10,984,"(1283,)",4
0.01034,0.08695652173913045,1,710,"(252,)",4
0.01034,0.36363636363636365,10,1366,"(1283,)",4
0.01034,0.3076923076923077,10,1283,"(1366,)",4
0.01034,0.08695652173913045,1,710,"(258,)",4
0.01034,0.23529411764705885,1,252,"(710,)",4
0.01034,0.23529411764705885,1,258,"(710,)",4
0.01034,0.10526315789473684,1,633,"(64,)",4
0.01034,0.056338028169014086,1,1056,"(968,)",4
0.01034,0.36363636363636365,1,115,"(1056,)",4
0.01034,0.056338028169014086,1,1056,"(115,)",4
0.01034,0.36363636363636365,1,968,"(1056,)",4
0.01034,0.08695652173913045,1,710,"(595,)",4
0.01034,0.5,4,387,"(366,)",4
0.01034,0.14285714285714288,1,1319,"(1034,)",4
0.01034,0.33333333333333337,4,1549,"(998,)",4
0.01034,0.07407407407407408,4,1030,"(1382,)",4
0.01034,0.33333333333333337,4,1549,"(1174,)",4
0.01034,0.14814814814814817,4,1174,"(1549,)",4
0.01034,0.06060606060606061,1,951,"(254,)",4
0.01034,0.14814814814814817,4,238,"(1224,)",4
0.01034,0.33333333333333337,4,1224,"(238,)",4
0.01034,0.06060606060606061,1,951,"(388,)",4
0.01034,0.33333333333333337,4,250,"(1238,)",4
0.01034,0.15384615384615385,4,1238,"(250,)",4
0.01034,0.14814814814814817,4,711,"(62,)",4
0.01034,0.33333333333333337,4,62,"(711,)",4
0.01034,0.06060606060606061,1,951,"(913,)",4
0.01034,0.15384615384615385,4,239,"(211,)",4
0.01034,0.33333333333333337,4,211,"(239,)",4
0.01034,0.33333333333333337,4,62,"(317,)",4
0.01034,0.33333333333333337,4,1549,"(1238,)",4
0.01034,0.15384615384615385,4,1238,"(1549,)",4
0.01034,0.14814814814814817,4,317,"(62,)",4
0.01034,0.14814814814814817,4,998,"(1549,)",4
0.01034,0.21052631578947367,1,707,"(1118,)",4
0.01034,0.09523809523809525,1,1118,"(707,)",4
0.01034,0.0851063829787234,1,705,"(81,)",4
0.01034,0.23529411764705885,1,81,"(705,)",4
0.01034,0.06666666666666667,1,703,"(909,)",4
0.01034,0.06666666666666667,1,703,"(1040,)",4
0.01034,0.06666666666666667,1,703,"(409,)",4
0.01034,0.125,2,954,"(1178,)",4
0.01034,0.06666666666666667,1,703,"(266,)",4
0.01034,0.06666666666666667,1,703,"(466,)",4
0.01034,0.06666666666666667,1,703,"(446,)",4
0.01034,0.22222222222222224,2,1178,"(954,)",4
0.01034,0.3076923076923077,1,466,"(703,)",4
0.01034,0.3076923076923077,1,266,"(703,)",4
0.01034,0.23529411764705885,5,258,"(598,)",4
0.01034,0.11764705882352942,5,1087,"(1083,)",4
0.01034,0.2,1,756,"(64,)",4
0.01034,0.33333333333333337,4,318,"(317,)",4
0.01034,0.14814814814814817,4,317,"(318,)",4
0.01034,0.22222222222222224,5,598,"(258,)",4
0.01034,0.4444444444444445,5,1083,"(1087,)",4
0.01034,0.1,1,64,"(756,)",4
0.01034,0.6666666666666667,4,135,"(1030,)",4
0.01034,0.33333333333333337,4,62,"(238,)",4
0.01034,0.36363636363636365,5,984,"(1319,)",4
0.01034,0.14285714285714288,5,1319,"(984,)",4
0.01034,0.0851063829787234,1,705,"(1328,)",4
0.01034,0.23529411764705885,1,595,"(705,)",4
0.01034,0.0851063829787234,1,705,"(595,)",4
0.01034,0.0851063829787234,1,705,"(258,)",4
0.01034,0.23529411764705885,1,258,"(705,)",4
0.01034,0.23529411764705885,1,267,"(705,)",4
0.01034,0.23529411764705885,1,1328,"(705,)",4
0.01034,0.0851063829787234,1,705,"(267,)",4
0.01034,0.23529411764705885,1,252,"(705,)",4
0.01034,0.0851063829787234,1,705,"(252,)",4
0.01034,0.14814814814814817,4,238,"(62,)",4
0.01034,0.28571428571428575,5,1242,"(842,)",4
0.01034,0.18181818181818182,5,842,"(1242,)",4
0.01034,0.13333333333333333,1,1245,"(253,)",4
0.01034,0.14814814814814817,4,308,"(1549,)",4
0.01034,0.6666666666666667,32,151,"(939,)",4
0.01034,0.5,32,939,"(151,)",4
0.01034,0.33333333333333337,4,1549,"(308,)",4
0.01034,0.26666666666666666,1,846,"(1247,)",4
0.01034,0.6666666666666667,4,1382,"(1030,)",4
0.01034,0.14285714285714288,1,1034,"(1319,)",4
0.01034,0.3076923076923077,5,466,"(240,)",4
0.01034,0.4,4,1233,"(954,)",4
0.01034,0.2,4,1279,"(364,)",4
0.01034,0.16666666666666669,1,972,"(700,)",4
0.01034,0.0816326530612245,1,1062,"(364,)",4
0.01034,0.25,4,364,"(1279,)",4
0.01034,0.25,1,1317,"(697,)",4
0.01034,0.0816326530612245,1,697,"(1317,)",4
0.01034,0.33333333333333337,1,254,"(951,)",4
0.01034,0.0816326530612245,1,1324,"(364,)",4
0.01034,0.33333333333333337,1,388,"(951,)",4
0.01034,0.25,4,724,"(146,)",4
0.01034,0.25,4,702,"(1279,)",4
0.01034,0.2,4,1279,"(702,)",4
0.01034,0.33333333333333337,1,913,"(951,)",4
0.01034,0.125,4,864,"(996,)",4
0.01034,0.25,1,364,"(1324,)",4
0.01034,0.25,4,702,"(708,)",4
0.01034,0.2,4,708,"(702,)",4
0.01034,0.4,4,996,"(864,)",4
0.01034,0.2,4,146,"(724,)",4
0.01034,0.33333333333333337,1,1057,"(951,)",4
0.01034,0.25,4,1526,"(708,)",4
0.01034,0.33333333333333337,4,913,"(239,)",4
0.01034,0.2,4,708,"(1526,)",4
0.01034,0.25,4,367,"(708,)",4
0.01034,0.5,4,744,"(849,)",4
0.01034,0.2,4,708,"(367,)",4
0.01034,0.1,4,849,"(744,)",4
0.01034,0.25,1,702,"(1324,)",4
0.01034,0.0816326530612245,1,1324,"(702,)",4
0.01034,0.1,4,64,"(835,)",4
0.01034,0.5,4,835,"(64,)",4
0.01034,0.0816326530612245,1,1324,"(315,)",4
0.01034,0.25,1,315,"(1324,)",4
0.01034,0.25,1,364,"(1062,)",4
0.01034,0.25,4,724,"(1279,)",4
0.01034,0.2,4,1279,"(724,)",4
0.01034,0.25,4,364,"(708,)",4
0.01034,0.2,4,708,"(364,)",4
0.01034,0.25,1,367,"(1324,)",4
0.01034,0.0816326530612245,1,1324,"(367,)",4
0.01034,0.33333333333333337,1,0,"(951,)",4
0.01034,0.125,4,954,"(1233,)",4
0.01034,0.36363636363636365,4,115,"(1521,)",4
0.01034,0.13793103448275862,4,1521,"(115,)",4
0.01034,0.08695652173913045,4,710,"(42,)",4
0.01034,0.5714285714285715,4,42,"(710,)",4
0.01034,0.14814814814814817,4,1174,"(318,)",4
0.01034,0.06060606060606061,1,951,"(0,)",4
0.01034,0.33333333333333337,4,254,"(308,)",4
0.01034,0.4,11,627,"(630,)",4
0.01034,0.33333333333333337,4,913,"(626,)",4
0.01034,0.15384615384615385,4,626,"(913,)",4
0.01034,0.3076923076923077,4,466,"(972,)",4
0.01034,0.16666666666666669,4,972,"(466,)",4
0.01034,0.14814814814814817,4,711,"(1224,)",4
0.01034,0.6666666666666667,4,1269,"(1030,)",4
0.01034,0.07407407407407408,4,1030,"(1269,)",4
0.01034,0.22222222222222224,4,598,"(25,)",4
0.01034,0.22222222222222224,4,25,"(598,)",4
0.01034,0.33333333333333337,4,1224,"(711,)",4
0.01034,0.15384615384615385,4,239,"(913,)",4
0.01034,0.14285714285714288,1,1034,"(255,)",4
0.01034,0.14285714285714288,1,255,"(1034,)",4
0.01034,0.6666666666666667,4,1,"(1266,)",4
0.01034,0.07407407407407408,4,1266,"(1,)",4
0.01034,0.33333333333333337,4,318,"(1174,)",4
0.01034,0.15384615384615385,4,626,"(62,)",4
0.01034,0.33333333333333337,4,62,"(626,)",4
0.01034,0.14814814814814817,4,998,"(388,)",4
0.01034,0.23529411764705885,4,1148,"(1365,)",4
0.01034,0.21052631578947367,4,834,"(265,)",4
0.01034,0.21052631578947367,4,1365,"(1240,)",4
0.01034,0.21052631578947367,4,1365,"(1148,)",4
0.01034,0.23529411764705885,4,265,"(834,)",4
0.01034,0.23529411764705885,4,1240,"(1365,)",4
0.01034,0.12121212121212122,1,700,"(972,)",4
0.01034,0.33333333333333337,4,388,"(998,)",4
0.01034,0.0816326530612245,1,1324,"(724,)",4
0.01034,0.14814814814814817,4,317,"(250,)",4
0.01034,0.25,1,724,"(1324,)",4
0.01034,0.6666666666666667,4,1448,"(1266,)",4
0.01034,0.07407407407407408,4,1266,"(1448,)",4
0.01034,0.14814814814814817,4,308,"(254,)",4
0.01034,0.06060606060606061,1,951,"(1057,)",4
0.01034,0.14814814814814817,4,1174,"(251,)",4
0.01034,0.33333333333333337,4,251,"(1174,)",4
0.01034,0.33333333333333337,4,250,"(317,)",4
0.01034,0.07407407407407408,4,1030,"(135,)",4
0.01034,0.23529411764705885,5,1205,"(25,)",4
0.01034,0.2,1,1320,"(366,)",4
0.01034,0.4444444444444445,4,210,"(1370,)",4
0.01034,0.10810810810810811,4,1370,"(210,)",4
0.01034,0.33333333333333337,1,1169,"(956,)",4
0.01034,0.4444444444444445,4,261,"(65,)",4
0.01034,0.25,2,724,"(1348,)",4
0.01034,0.4,30,174,"(1538,)",4
0.01034,0.08333333333333334,2,1348,"(995,)",4
0.01034,0.8,30,1538,"(174,)",4
0.01034,0.33333333333333337,2,995,"(1348,)",4
0.01034,0.08333333333333334,2,1348,"(724,)",4
0.01034,0.05970149253731344,1,956,"(388,)",4
0.01034,0.05970149253731344,4,956,"(721,)",4
0.01034,0.8,4,721,"(956,)",4
0.01034,0.33333333333333337,1,388,"(956,)",4
0.01034,0.2,5,146,"(1048,)",4
0.01034,0.26666666666666666,5,1048,"(146,)",4
0.01034,0.15384615384615385,2,1239,"(884,)",4
0.01034,0.5,4,165,"(1118,)",4
0.01034,0.18181818181818182,2,884,"(1239,)",4
0.01034,0.15384615384615385,2,239,"(1080,)",4
0.01034,0.10810810810810811,4,65,"(261,)",4
0.01034,0.33333333333333337,2,1213,"(1348,)",4
0.01034,0.22222222222222224,5,25,"(1205,)",4
0.01034,0.07407407407407408,1,953,"(35,)",4
0.01034,0.2,5,1320,"(1165,)",4
0.01034,0.26666666666666666,5,1165,"(1320,)",4
0.01034,0.05970149253731344,1,956,"(847,)",4
0.01034,0.05970149253731344,1,956,"(1169,)",4
0.01034,0.26666666666666666,4,955,"(1089,)",4
0.01034,0.26666666666666666,4,187,"(884,)",4
0.01034,0.33333333333333337,1,847,"(956,)",4
0.01034,0.13333333333333333,4,641,"(628,)",4
0.01034,0.26666666666666666,4,754,"(842,)",4
0.01034,0.33333333333333337,1,211,"(956,)",4
0.01034,0.13333333333333333,4,641,"(1533,)",4
0.01034,0.13333333333333333,4,641,"(60,)",4
0.01034,0.13333333333333333,4,1245,"(968,)",4
0.01034,0.33333333333333337,1,994,"(956,)",4
0.01034,0.05970149253731344,1,956,"(994,)",4
0.01034,0.33333333333333337,1,995,"(956,)",4
0.01034,0.05970149253731344,1,956,"(995,)",4
0.01034,0.08333333333333334,2,1348,"(1213,)",4
0.01034,0.14285714285714288,1,35,"(953,)",4
0.01034,0.18181818181818182,2,1080,"(239,)",4
0.01034,0.23529411764705885,11,971,"(387,)",4
0.01034,0.5,11,387,"(971,)",4
0.01034,0.06451612903225808,1,1120,"(402,)",4
0.01034,0.16000000000000003,5,635,"(1549,)",4
0.01034,0.26666666666666666,1,1023,"(953,)",4
0.01034,0.26666666666666666,1,1527,"(953,)",4
0.01034,0.26666666666666666,1,846,"(1030,)",4
0.01034,0.08000000000000002,5,1267,"(1,)",4
0.01034,0.6666666666666667,5,1,"(1267,)",4
0.01034,0.16000000000000003,5,841,"(250,)",4
0.01034,0.33333333333333337,5,250,"(841,)",4
0.01034,0.14285714285714288,1,1319,"(1521,)",4
0.01034,0.6666666666666667,5,1448,"(1267,)",4
0.01034,0.13793103448275862,1,1521,"(1319,)",4
0.01034,0.08000000000000002,5,1267,"(1448,)",4
0.01034,0.1739130434782609,5,1478,"(153,)",4
0.01034,0.1739130434782609,5,542,"(1283,)",4
0.01034,0.1739130434782609,5,240,"(1283,)",4
0.01034,0.1739130434782609,5,240,"(466,)",4
0.01034,0.3076923076923077,5,1283,"(240,)",4
0.01034,0.3076923076923077,5,153,"(1478,)",4
0.01034,0.3076923076923077,5,1283,"(542,)",4
0.01034,0.33333333333333337,5,1549,"(635,)",4
0.01034,0.13333333333333333,1,641,"(317,)",4
0.01034,0.26666666666666666,1,1527,"(1030,)",4
0.01034,1.0,11,582,"(1087,)",4
0.01034,0.06451612903225808,1,1120,"(266,)",4
0.01034,0.06451612903225808,1,1120,"(1186,)",4
0.01034,0.3076923076923077,1,1186,"(1120,)",4
0.01034,0.5,11,801,"(1240,)",4
0.01034,0.3076923076923077,1,266,"(1120,)",4
0.01034,0.3076923076923077,1,402,"(1120,)",4
0.01034,0.23529411764705885,11,1240,"(801,)",4
0.01034,0.11764705882352942,11,1087,"(582,)",4
0.01034,0.26666666666666666,5,187,"(1279,)",4
0.01034,0.26666666666666666,1,846,"(1266,)",4
0.01034,0.2,5,1279,"(187,)",4
0.01034,0.07407407407407408,1,1266,"(846,)",4
0.01034,0.09523809523809525,4,1118,"(165,)",4
0.01034,0.07407407407407408,1,1030,"(1527,)",4
0.01034,0.07407407407407408,1,953,"(1023,)",4
0.01034,0.07407407407407408,1,1030,"(846,)",4
0.01034,0.07407407407407408,1,953,"(1527,)",4
0.01034,0.14814814814814817,1,317,"(641,)",4
0.01034,0.05970149253731344,1,956,"(211,)",4
0.01034,0.36363636363636365,4,628,"(641,)",4
0.01034,0.2,5,833,"(754,)",4
0.01034,0.5,5,1344,"(1026,)",4
0.01034,0.21052631578947367,5,1028,"(1101,)",4
0.01034,0.21052631578947367,5,707,"(367,)",4
0.01034,0.21052631578947367,5,639,"(1526,)",4
0.01034,0.10526315789473684,5,1026,"(1344,)",4
0.01034,0.13793103448275862,2,1521,"(833,)",4
0.01034,0.10256410256410257,1,366,"(1320,)",4
0.01034,0.21052631578947367,1,834,"(757,)",4
0.01034,0.0975609756097561,1,757,"(834,)",4
0.01034,0.10526315789473684,5,1026,"(803,)",4
0.01034,0.1,1,64,"(633,)",4
0.01034,0.21052631578947367,5,707,"(1526,)",4
0.01034,0.10526315789473684,5,1026,"(744,)",4
0.01034,0.8,77,1515,"(1508,)",4
0.01034,1.0,77,1508,"(1515,)",4
0.01034,0.2,2,833,"(1521,)",4
0.01034,0.5,11,306,"(971,)",4
0.01034,0.23529411764705885,11,971,"(306,)",4
0.01034,0.10526315789473684,5,1026,"(171,)",4
0.01034,0.5,5,744,"(1026,)",4
0.01034,0.10526315789473684,5,61,"(835,)",4
0.01034,0.21052631578947367,5,1365,"(1101,)",4
0.01034,0.3076923076923077,1,446,"(703,)",4
0.01034,0.4444444444444445,5,1505,"(1087,)",4
0.01034,0.6666666666666667,4,612,"(953,)",4
0.01034,0.07407407407407408,4,953,"(612,)",4
0.01034,0.23529411764705885,5,63,"(320,)",4
0.01034,0.22222222222222224,5,320,"(63,)",4
0.01034,0.3076923076923077,1,909,"(703,)",4
0.01034,0.3076923076923077,1,1040,"(703,)",4
0.01034,0.1739130434782609,11,542,"(135,)",4
0.01034,0.07692307692307693,1,1247,"(846,)",4
0.01034,0.23529411764705885,5,1205,"(320,)",4
0.01034,0.6666666666666667,11,135,"(542,)",4
0.01034,0.23529411764705885,5,1205,"(363,)",4
0.01034,0.22222222222222224,5,363,"(1205,)",4
0.01034,0.11764705882352942,5,1087,"(1505,)",4
0.01034,0.23529411764705885,5,1476,"(598,)",4
0.01034,0.22222222222222224,5,320,"(1205,)",4
0.01034,0.22222222222222224,5,598,"(1476,)",4
0.01034,0.15384615384615385,1,253,"(1245,)",4
0.01034,0.3076923076923077,1,409,"(703,)",4
0.01034,0.25,5,1526,"(707,)",4
0.01034,0.5,5,803,"(1026,)",4
0.01034,0.26666666666666666,5,754,"(833,)",4
0.01034,0.23529411764705885,11,595,"(1454,)",4
0.01034,0.05970149253731344,1,956,"(1213,)",4
0.01034,0.5,5,835,"(61,)",4
0.01034,0.25,5,1101,"(1028,)",4
0.01034,0.08333333333333334,2,1348,"(251,)",4
0.01034,0.05970149253731344,1,956,"(913,)",4
0.01034,0.33333333333333337,1,913,"(956,)",4
0.01034,0.36363636363636365,4,1533,"(641,)",4
0.01034,0.33333333333333337,2,251,"(1348,)",4
0.01034,0.8,4,722,"(951,)",4
0.01034,0.18181818181818182,4,1089,"(955,)",4
0.01034,0.06060606060606061,4,951,"(722,)",4
0.01034,0.36363636363636365,4,60,"(641,)",4
0.01034,0.2,5,1279,"(955,)",4
0.01034,0.18181818181818182,4,884,"(187,)",4
0.01034,0.4,4,385,"(700,)",4
0.01034,0.4,4,1024,"(700,)",4
0.01034,0.12121212121212122,4,700,"(1024,)",4
0.01034,0.26666666666666666,5,955,"(1279,)",4
0.01034,0.12121212121212122,4,700,"(385,)",4
0.01034,0.25,5,1101,"(1365,)",4
0.01034,0.33333333333333337,1,1213,"(956,)",4
0.01034,0.5,32,1212,"(1339,)",4
0.01034,0.5714285714285715,4,613,"(705,)",4
0.01034,0.5,4,1391,"(757,)",4
0.01034,0.0975609756097561,4,757,"(387,)",4
0.01034,0.25,5,1526,"(639,)",4
0.01034,0.0975609756097561,4,757,"(1391,)",4
0.01034,0.25,5,367,"(707,)",4
0.01034,0.5,4,387,"(757,)",4
0.01034,0.5,11,1454,"(595,)",4
0.01034,0.07407407407407408,1,1266,"(1034,)",4
0.01034,0.5714285714285715,4,905,"(705,)",4
0.01034,0.18181818181818182,4,842,"(754,)",4
0.01034,0.14285714285714288,1,1034,"(1266,)",4
0.01034,0.0851063829787234,4,705,"(613,)",4
0.01034,0.0851063829787234,4,705,"(905,)",4
0.01034,0.05970149253731344,1,956,"(318,)",4
0.01034,0.33333333333333337,1,318,"(956,)",4
0.01034,0.5,5,171,"(1026,)",4
0.01034,0.36363636363636365,4,968,"(1245,)",4
0.01034,0.6666666666666667,32,1339,"(1212,)",4
0.01034,0.0851063829787234,1,705,"(406,)",4
0.01034,0.6666666666666667,64,1250,"(1268,)",4
0.01034,0.4444444444444445,6,189,"(317,)",4
0.01034,0.13333333333333333,2,641,"(1085,)",4
0.01034,0.5714285714285715,4,1037,"(953,)",4
0.01034,0.4444444444444445,4,832,"(1118,)",4
0.01034,0.26666666666666666,2,631,"(1348,)",4
0.01034,0.06666666666666667,2,703,"(0,)",4
0.01034,0.07407407407407408,4,953,"(905,)",4
0.01034,0.10810810810810811,1,1370,"(972,)",4
0.01034,0.4444444444444445,4,696,"(1118,)",4
0.01034,0.09523809523809525,4,1118,"(696,)",4
0.01034,0.5714285714285715,4,900,"(1030,)",4
0.01034,0.07407407407407408,4,1030,"(900,)",4
0.01034,0.05405405405405406,1,982,"(995,)",4
0.01034,0.07407407407407408,4,953,"(350,)",4
0.01034,0.07407407407407408,1,1030,"(1239,)",4
0.01034,0.15384615384615385,1,1239,"(1030,)",4
0.01034,0.10810810810810811,1,65,"(972,)",4
0.01034,0.28571428571428575,4,630,"(317,)",4
0.01034,0.14814814814814817,4,317,"(630,)",4
0.01034,0.4444444444444445,4,948,"(1118,)",4
0.01034,0.09523809523809525,4,1118,"(948,)",4
0.01034,0.07407407407407408,4,953,"(1037,)",4
0.01034,0.5714285714285715,4,349,"(1266,)",4
0.01034,0.23529411764705885,2,63,"(103,)",4
0.01034,0.07407407407407408,4,1266,"(349,)",4
0.01034,0.10810810810810811,5,65,"(905,)",4
0.01034,0.5714285714285715,5,905,"(65,)",4
0.01034,0.2,2,1320,"(1027,)",4
0.01034,0.125,6,954,"(803,)",4
0.01034,0.5,6,803,"(954,)",4
0.01034,0.4,10,996,"(1325,)",4
0.01034,0.0851063829787234,4,705,"(387,)",4
0.01034,0.26666666666666666,10,1325,"(996,)",4
0.01034,0.5,4,387,"(705,)",4
0.01034,0.13793103448275862,4,1521,"(1321,)",4
0.01034,0.3076923076923077,4,1321,"(1521,)",4
0.01034,0.33333333333333337,1,1057,"(982,)",4
0.01034,0.09523809523809525,4,1118,"(832,)",4
0.01034,0.5714285714285715,4,905,"(953,)",4
0.01034,0.14814814814814817,4,308,"(630,)",4
0.01034,0.28571428571428575,4,630,"(308,)",4
0.01034,0.16666666666666669,1,972,"(1370,)",4
0.01034,0.06666666666666667,2,703,"(1057,)",4
0.01034,0.05405405405405406,1,982,"(1057,)",4
0.01034,0.5714285714285715,4,350,"(953,)",4
0.01034,0.5714285714285715,4,50,"(1030,)",4
0.01034,0.07407407407407408,4,1030,"(50,)",4
0.01034,0.28571428571428575,4,973,"(998,)",4
0.01034,0.14814814814814817,2,317,"(307,)",4
0.01034,0.26666666666666666,2,1048,"(1348,)",4
0.01034,0.1904761904761905,4,614,"(320,)",4
0.01034,0.4444444444444445,2,875,"(951,)",4
0.01034,0.125,1,103,"(35,)",4
0.01034,0.4444444444444445,4,1147,"(1118,)",4
0.01034,0.09523809523809525,4,1118,"(1147,)",4
0.01034,0.14814814814814817,2,1174,"(842,)",4
0.01034,0.07407407407407408,4,953,"(39,)",4
0.01034,0.5,24,1407,"(803,)",4
0.01034,0.5,24,801,"(1407,)",4
0.01034,0.125,1,954,"(255,)",4
0.01034,0.14285714285714288,1,255,"(954,)",4
0.01034,0.5,24,1407,"(801,)",4
0.01034,0.5,6,1407,"(954,)",4
0.01034,0.125,6,954,"(1407,)",4
0.01034,0.5,24,801,"(803,)",4
0.01034,0.5,24,803,"(801,)",4
0.01034,0.4444444444444445,2,1071,"(951,)",4
0.01034,0.05405405405405406,2,982,"(188,)",4
0.01034,0.12121212121212122,1,700,"(317,)",4
0.01034,0.12121212121212122,1,700,"(260,)",4
0.01034,0.5,2,188,"(982,)",4
0.01034,0.5714285714285715,4,1037,"(1030,)",4
0.01034,0.26666666666666666,2,846,"(1348,)",4
0.01034,0.5714285714285715,4,1313,"(1030,)",4
0.01034,0.07407407407407408,4,1030,"(1037,)",4
0.01034,0.07407407407407408,4,1030,"(1313,)",4
0.01034,0.25,6,1317,"(702,)",4
0.01034,0.25,6,702,"(1317,)",4
0.01034,0.14814814814814817,4,998,"(973,)",4
0.01034,0.5714285714285715,4,39,"(953,)",4
0.01034,0.4,2,1322,"(953,)",4
0.01034,0.14814814814814817,4,1027,"(973,)",4
0.01034,0.28571428571428575,4,973,"(1027,)",4
0.01034,0.2,2,146,"(260,)",4
0.01034,0.14814814814814817,1,711,"(1247,)",4
0.01034,0.07407407407407408,4,1266,"(1032,)",4
0.01034,0.5714285714285715,4,1032,"(1266,)",4
0.01034,0.14814814814814817,1,260,"(700,)",4
0.01034,0.14814814814814817,1,317,"(700,)",4
0.01034,0.33333333333333337,1,995,"(982,)",4
0.01034,0.07692307692307693,5,1247,"(108,)",4
0.01034,0.06451612903225808,4,1120,"(1382,)",4
0.01034,0.2,5,1279,"(466,)",4
0.01034,0.18181818181818182,4,952,"(241,)",4
0.01034,0.23529411764705885,4,241,"(952,)",4
0.01034,0.25,2,1526,"(65,)",4
0.01034,0.23529411764705885,4,267,"(1080,)",4
0.01034,0.18181818181818182,4,1080,"(267,)",4
0.01034,0.15384615384615385,2,1239,"(35,)",4
0.01034,0.07692307692307693,2,1247,"(1242,)",4
